央视频道,#genre#
 mzx阿哲,http://192.168.100.1:35455/douyu/9483965
 乡村水龙,http://192.168.100.1:35455/douyu/9486905
 童乐说电影,http://192.168.100.1:35455/douyu/9660704
 天才霸总的狐崽崽,http://192.168.100.1:35455/douyu/10394922
 吟笑派,http://192.168.100.1:35455/douyu/2987100
 亮亮也是酿酿,http://192.168.100.1:35455/douyu/4340136
 锅盖哒,http://192.168.100.1:35455/douyu/9398828
 BuriedAlien的号,http://192.168.100.1:35455/douyu/9440728
 锋哥聊商机,http://192.168.100.1:35455/douyu/9472141
 屿风体育,http://192.168.100.1:35455/douyu/10329889
 大胡子魏,http://192.168.100.1:35455/douyu/8792763
 俄罗斯女孩安娜,http://192.168.100.1:35455/douyu/9314604
 醉我天涯zwty,http://192.168.100.1:35455/douyu/9479775
 我是瓜皮儿本人a,http://192.168.100.1:35455/douyu/9665696
 佛曰影视,http://192.168.100.1:35455/douyu/9671758
 话龙电竞,http://192.168.100.1:35455/douyu/9957571
 超wu的大白兔,http://192.168.100.1:35455/douyu/2925299
 珞珞说电影,http://192.168.100.1:35455/douyu/3718888
 枫泽雨畔,http://192.168.100.1:35455/douyu/5279518
 二次元fans鹿鹿,http://192.168.100.1:35455/douyu/8661526
 据说放映室,http://192.168.100.1:35455/douyu/8837964
 mad葉月Mashiro灬,http://192.168.100.1:35455/douyu/9192932
 孙毛毛Suny,http://192.168.100.1:35455/douyu/9424103
 王德发的导演小阿伟,http://192.168.100.1:35455/douyu/9430799
 渚岸汐潮233,http://192.168.100.1:35455/douyu/9518082
 大笑影院,http://192.168.100.1:35455/douyu/10329300
 树根龙门阵,http://192.168.100.1:35455/douyu/1833459
 梦觉教游泳,http://192.168.100.1:35455/douyu/4531679
 超人正能量,http://192.168.100.1:35455/douyu/5961006
 泽静,http://192.168.100.1:35455/douyu/9055742
 UP主DJC,http://192.168.100.1:35455/douyu/9429545
 是不是Pro,http://192.168.100.1:35455/douyu/9475113
 京城笑工坊,http://192.168.100.1:35455/douyu/10329324
 宇哥讲电影,http://192.168.100.1:35455/douyu/2104744
 花町馆长,http://192.168.100.1:35455/douyu/2295993
 西施撩电影,http://192.168.100.1:35455/douyu/7532080
 戒喵中心,http://192.168.100.1:35455/douyu/8658212
 目及WATCHER,http://192.168.100.1:35455/douyu/8712204
 少年看电影,http://192.168.100.1:35455/douyu/8762120
 关云猖,http://192.168.100.1:35455/douyu/8820996
 py86阿,http://192.168.100.1:35455/douyu/8849954
 宝蓝和朋友们,http://192.168.100.1:35455/douyu/9283356
 暴走兄弟v,http://192.168.100.1:35455/douyu/9350960
 奇妙博物馆,http://192.168.100.1:35455/douyu/9409723
 龙大人不喷火zZ,http://192.168.100.1:35455/douyu/9437298
 我是阿树酱,http://192.168.100.1:35455/douyu/9486020
 国士无双人物传奇,http://192.168.100.1:35455/douyu/9544555
 天堂电影1895,http://192.168.100.1:35455/douyu/9573592
 小鸭子老师,http://192.168.100.1:35455/douyu/9627625
 满汉女神Yangqi,http://192.168.100.1:35455/douyu/9650246
 杰克大魔王V,http://192.168.100.1:35455/douyu/9729740
 见世君V,http://192.168.100.1:35455/douyu/10220896
 开箱嘤嘤怪,http://192.168.100.1:35455/douyu/10319056
 老王的夜电影院,http://192.168.100.1:35455/douyu/3498219
 血小板呐呐,http://192.168.100.1:35455/douyu/4285043
 羽翼天使的挽歌,http://192.168.100.1:35455/douyu/9193179
 可乐撩电影,http://192.168.100.1:35455/douyu/9371552
 5毒士,http://192.168.100.1:35455/douyu/9406600
 人生回答机本机,http://192.168.100.1:35455/douyu/9409722
 羽羊朩夂一,http://192.168.100.1:35455/douyu/9533226
 流小豆,http://192.168.100.1:35455/douyu/2441228
 杨山羊goat,http://192.168.100.1:35455/douyu/6300365
 伦帝电影说,http://192.168.100.1:35455/douyu/9368091
 粽子酱v,http://192.168.100.1:35455/douyu/9390685
 JG影视解说,http://192.168.100.1:35455/douyu/9391277
 轻风乍起的号,http://192.168.100.1:35455/douyu/9445489
 天JIANG,http://192.168.100.1:35455/douyu/9455480
 小鹏漫剪,http://192.168.100.1:35455/douyu/9476810
 甜粉粉的旅人呀,http://192.168.100.1:35455/douyu/7335280
 阿尔法是只边牧,http://192.168.100.1:35455/douyu/8662812
 橘癫疯Oswald,http://192.168.100.1:35455/douyu/8793544
 皮皮动漫星球,http://192.168.100.1:35455/douyu/8841920
 某声悠,http://192.168.100.1:35455/douyu/8896100
 娱乐新番,http://192.168.100.1:35455/douyu/9564845
 翦瞳秋,http://192.168.100.1:35455/douyu/9623057
 鞋荐JMJ,http://192.168.100.1:35455/douyu/865331
 新视角解说,http://192.168.100.1:35455/douyu/8813254
 逍遥自在白辰皓,http://192.168.100.1:35455/douyu/8859276
 我是一只粽子啊啊,http://192.168.100.1:35455/douyu/8867276
 大汁猪,http://192.168.100.1:35455/douyu/9191071
 风影无涯,http://192.168.100.1:35455/douyu/9380764
 梦夫人啊,http://192.168.100.1:35455/douyu/9384527
 阿魁方言配音,http://192.168.100.1:35455/douyu/9442903
 猫总白一航,http://192.168.100.1:35455/douyu/9517105
 叶墨的百妖馆,http://192.168.100.1:35455/douyu/9517351
 名人物语DY,http://192.168.100.1:35455/douyu/9539063
 虾米大模王,http://192.168.100.1:35455/douyu/102114
 噬元兽影视,http://192.168.100.1:35455/douyu/8896723
 徳彪的奇妙冒险,http://192.168.100.1:35455/douyu/9145648
 渔民老海,http://192.168.100.1:35455/douyu/9272327
 TUOK肖恩,http://192.168.100.1:35455/douyu/9392433
 爱讲神话的小志,http://192.168.100.1:35455/douyu/9495613
 御前狼王顾云川,http://192.168.100.1:35455/douyu/9517289
 光影故事汇,http://192.168.100.1:35455/douyu/9541423
 旺仔大哥哥阿,http://192.168.100.1:35455/douyu/9629361
 喵招诗雨,http://192.168.100.1:35455/douyu/9651121
 飞行员欧文讲故事,http://192.168.100.1:35455/douyu/9678790
 Co视文化,http://192.168.100.1:35455/douyu/1060418
 同行渔猎笔记,http://192.168.100.1:35455/douyu/2718202
 弹吉他的Miumiu,http://192.168.100.1:35455/douyu/4564166
 驴哥说电影,http://192.168.100.1:35455/douyu/5376478
 low君热剧,http://192.168.100.1:35455/douyu/8461020
 星空茶茶,http://192.168.100.1:35455/douyu/8635497
 好像视说故事,http://192.168.100.1:35455/douyu/8891883
 哲忆丶,http://192.168.100.1:35455/douyu/8977251
 洋房姐姐,http://192.168.100.1:35455/douyu/9172774
 程情寫意,http://192.168.100.1:35455/douyu/9191358
 小丽说电影,http://192.168.100.1:35455/douyu/9368016
 威生天霖579,http://192.168.100.1:35455/douyu/9393403
 齐木楠雄的哦呼v,http://192.168.100.1:35455/douyu/9415755
 女神撩电影,http://192.168.100.1:35455/douyu/9439594
 君笑坊,http://192.168.100.1:35455/douyu/9444093
 科技PRO,http://192.168.100.1:35455/douyu/9446511
 sekai的光子,http://192.168.100.1:35455/douyu/9564766
 fans圈娱乐,http://192.168.100.1:35455/douyu/9630581
 扒圈圈V,http://192.168.100.1:35455/douyu/9649913
 Bella贝拉酱,http://192.168.100.1:35455/douyu/9663084
 Rabbit每日爆料,http://192.168.100.1:35455/douyu/9685652
 凤起青云,http://192.168.100.1:35455/douyu/749124
 名曰老饕,http://192.168.100.1:35455/douyu/1732550
 RNDxc,http://192.168.100.1:35455/douyu/4585643
 怠惰守夜,http://192.168.100.1:35455/douyu/8842108
 黄栗子Ye,http://192.168.100.1:35455/douyu/9046097
 探秘者大正,http://192.168.100.1:35455/douyu/9330485
 莱纳电影,http://192.168.100.1:35455/douyu/9356937
 神之传说sh,http://192.168.100.1:35455/douyu/9370168
 安琪儿的羽翼,http://192.168.100.1:35455/douyu/9388783
 丽姐说电影,http://192.168.100.1:35455/douyu/9437283
 永无叙V,http://192.168.100.1:35455/douyu/9442980
 11No巴蒂11,http://192.168.100.1:35455/douyu/9455937
 咸车,http://192.168.100.1:35455/douyu/9498554
 上来先丢大v,http://192.168.100.1:35455/douyu/9566154
 是chshh,http://192.168.100.1:35455/douyu/9570579
 没腿毛的哥哥,http://192.168.100.1:35455/douyu/9720447
 KUMA轻松熊博士,http://192.168.100.1:35455/douyu/2282604
 蓝格雷,http://192.168.100.1:35455/douyu/5124602
 侃片黑菠萝,http://192.168.100.1:35455/douyu/5803764
 将军侃片,http://192.168.100.1:35455/douyu/8529736
 一束光开始,http://192.168.100.1:35455/douyu/8662684
 神迹小霸霸,http://192.168.100.1:35455/douyu/8837963
 起来啦小躺,http://192.168.100.1:35455/douyu/8849047
 油兔不二字幕组,http://192.168.100.1:35455/douyu/8850453
 托尔兹桃花剑,http://192.168.100.1:35455/douyu/8896743
 十里说,http://192.168.100.1:35455/douyu/9064711
 小爱看大片,http://192.168.100.1:35455/douyu/9312805
 少年阿虎233,http://192.168.100.1:35455/douyu/9396762
 齐司礼,http://192.168.100.1:35455/douyu/9481340
 小林家的意大利炮,http://192.168.100.1:35455/douyu/9501444
 纸鸢SomniumV,http://192.168.100.1:35455/douyu/9506782
 火宗君丶,http://192.168.100.1:35455/douyu/9580477
 电影笔记,http://192.168.100.1:35455/douyu/9636034
 神奇的大智,http://192.168.100.1:35455/douyu/9650047
 情感测试小分队,http://192.168.100.1:35455/douyu/9697688
 鲁过一世,http://192.168.100.1:35455/douyu/9716515
 第七艺术坊,http://192.168.100.1:35455/douyu/9737022
 笑笑笑团长,http://192.168.100.1:35455/douyu/10329368
 巅峰球迷会,http://192.168.100.1:35455/douyu/10417360
 CF柒年,http://192.168.100.1:35455/douyu/9087887
 动漫唯美風,http://192.168.100.1:35455/douyu/8912038



YY轮播,#genre#
 举起手来-惊险抗日,http://192.168.100.1:35455/yy/1382736877
 武林外传,http://192.168.100.1:35455/yy/1355652820
 【林正英经典】玄幻电影,http://192.168.100.1:35455/yy/1462895099
 超精彩武打场景,http://192.168.100.1:35455/yy/1354936131
 纪晓岚,http://192.168.100.1:35455/yy/1354143978
 武林外传 超清,http://192.168.100.1:35455/yy/21092633
 林正英-经典电影,http://192.168.100.1:35455/yy/34229877
 绝版电影 港片女鬼,http://192.168.100.1:35455/yy/1455988450
 【周星驰】搞笑电影,http://192.168.100.1:35455/yy/38670875
 少年包青天,http://192.168.100.1:35455/yy/1356043677
 五号特工组,http://192.168.100.1:35455/yy/1414967772
 弹幕天团 下饭神剧,http://192.168.100.1:35455/yy/23512910
 靓剑,http://192.168.100.1:35455/yy/1356043643
 勇敢的心 ~24经典好剧,http://192.168.100.1:35455/yy/1354744544
 法证先锋,http://192.168.100.1:35455/yy/1354930939
 炊事班的故事,http://192.168.100.1:35455/yy/1382749901
 内在美-伊人有约,http://192.168.100.1:35455/yy/1382737892
 【鹿鼎记】金庸经典,http://192.168.100.1:35455/yy/28265277
 天龙八部,http://192.168.100.1:35455/yy/1351814644
 鉴证实录,http://192.168.100.1:35455/yy/1356341389
 【经典抗战剧】,http://192.168.100.1:35455/yy/1354806550
 正阳门下,http://192.168.100.1:35455/yy/1354931580
 小甜甜    闯关东,http://192.168.100.1:35455/yy/1354689861
 狄仁杰,http://192.168.100.1:35455/yy/1351755386
 真实案件系列,http://192.168.100.1:35455/yy/1382671124
 隋唐英雄传,http://192.168.100.1:35455/yy/1352475619
 大染坊,http://192.168.100.1:35455/yy/1353215589
 【新三国】萌儿陪看,http://192.168.100.1:35455/yy/29216766
 大江大河-高分影视推荐,http://192.168.100.1:35455/yy/1382736806
 晾剑 电视剧,http://192.168.100.1:35455/yy/1451866697
 丸子,http://192.168.100.1:35455/yy/1382851588
 【盗暮笔记】24h,http://192.168.100.1:35455/yy/1382702247
 新白娘子传奇,http://192.168.100.1:35455/yy/1354490667
 大染坊,http://192.168.100.1:35455/yy/1354773983
 神雕侠侣,http://192.168.100.1:35455/yy/1351762426
 港片 喜剧 动作,http://192.168.100.1:35455/yy/1355480591
 绝版电影 港片女鬼,http://192.168.100.1:35455/yy/1461579859
 打狗棍  4K超清,http://192.168.100.1:35455/yy/39736069
 李连杰功夫 经典武侠,http://192.168.100.1:35455/yy/74613175
 纪晓岚,http://192.168.100.1:35455/yy/1352227227
 宰相刘罗锅,http://192.168.100.1:35455/yy/1353892468
 赵本山《超清版》,http://192.168.100.1:35455/yy/1382683959
 赵本山《蓝光版》,http://192.168.100.1:35455/yy/32160832
 雯子：港剧,http://192.168.100.1:35455/yy/1456829119
 超喜剧地下交通站男神贾贵,http://192.168.100.1:35455/yy/1353428972
 鹊刀门,http://192.168.100.1:35455/yy/1355344777
 经典港片动作搞笑,http://192.168.100.1:35455/yy/1459869766
 康熙微服私访记,http://192.168.100.1:35455/yy/1352811698
 狂飙,http://192.168.100.1:35455/yy/1355142167
 进来 陪你看动漫,http://192.168.100.1:35455/yy/1352866135
 老九门2,http://192.168.100.1:35455/yy/1355171357
 小太阳 正在直播,http://192.168.100.1:35455/yy/29067083
 雍正王朝,http://192.168.100.1:35455/yy/1356043620
 晾剑2超经典,http://192.168.100.1:35455/yy/1460662397
 动漫,http://192.168.100.1:35455/yy/26664495
 神医喜来乐,http://192.168.100.1:35455/yy/1382714119
 花千骨,http://192.168.100.1:35455/yy/1354943110
 大家车言论,http://192.168.100.1:35455/yy/1382570702
 学生兵,http://192.168.100.1:35455/yy/1354658003
 济公,http://192.168.100.1:35455/yy/1355265814
 小美美 正在直播,http://192.168.100.1:35455/yy/1354143966
 83射雕英雄传,http://192.168.100.1:35455/yy/1354210357
 金牌配角达叔系列,http://192.168.100.1:35455/yy/1354888728
 欢乐集结号-每天笑不停,http://192.168.100.1:35455/yy/1382741642
 神探狄仁杰2,http://192.168.100.1:35455/yy/1382828767
 娘亲舅大,http://192.168.100.1:35455/yy/1354932360
 三国演义94年经典版,http://192.168.100.1:35455/yy/1354936241
 超清鬼片 港片,http://192.168.100.1:35455/yy/1335509613
 鹿鼎记-周星驰版,http://192.168.100.1:35455/yy/1354658049
 恐怖电影,http://192.168.100.1:35455/yy/24066336
 国内玄幻电影-林正英,http://192.168.100.1:35455/yy/1354932444
 地下交通站,http://192.168.100.1:35455/yy/1382736795
 农家小菜,http://192.168.100.1:35455/yy/1382736894
 经典鬼片,http://192.168.100.1:35455/yy/1460889796
 燕双鹰,http://192.168.100.1:35455/yy/1354143942
 动漫《火影疾风传》,http://192.168.100.1:35455/yy/1459675153
 寻秦记-穿越剧经典,http://192.168.100.1:35455/yy/1382749900
 朵宝陪你看狄仁杰,http://192.168.100.1:35455/yy/1353753252
 神探狄仁杰,http://192.168.100.1:35455/yy/38338029
 林正英经典,http://192.168.100.1:35455/yy/1351505899
 赌神 港片 喜剧,http://192.168.100.1:35455/yy/1355112116
 鬼片喜剧动作港剧,http://192.168.100.1:35455/yy/1355269576
 电影 古惑仔全集,http://192.168.100.1:35455/yy/1354507447
 动漫,http://192.168.100.1:35455/yy/1382747970
 燕双鹰,http://192.168.100.1:35455/yy/1352227153
 纪晓岚,http://192.168.100.1:35455/yy/1382781415
 天龙神雕经典回忆,http://192.168.100.1:35455/yy/68260522
 天龙 神雕金庸,http://192.168.100.1:35455/yy/1356043609
 强悍“杀猪婆”的励志人生,http://192.168.100.1:35455/yy/1354658062
 爆笑小品大合集,http://192.168.100.1:35455/yy/1382736821
 薛仁贵传奇,http://192.168.100.1:35455/yy/1355260662
 笑声传奇,http://192.168.100.1:35455/yy/1382736880
 经典港片电影,http://192.168.100.1:35455/yy/1461889059
 雪中悍刀行,http://192.168.100.1:35455/yy/1462996362
 狂飙,http://192.168.100.1:35455/yy/1382754187
 惊恐盗暮鬼怪,http://192.168.100.1:35455/yy/1382749525
 【电影】顶级动作电影,http://192.168.100.1:35455/yy/24923327
 《武林外传》武侠,http://192.168.100.1:35455/yy/1394000563
 豪哥带我们发财,http://192.168.100.1:35455/yy/23402146
 雪豹2,http://192.168.100.1:35455/yy/1450496699
 8090.电影一哥,http://192.168.100.1:35455/yy/29197808
 忠烈杨家将,http://192.168.100.1:35455/yy/1382749909
 无敌燕双鹰,http://192.168.100.1:35455/yy/1354825244
 【陪你看】金刚葫芦娃,http://192.168.100.1:35455/yy/1353323999
 水浒传,http://192.168.100.1:35455/yy/1353873252
 动漫,http://192.168.100.1:35455/yy/1354143938
 甜心 正在直播,http://192.168.100.1:35455/yy/1454732419
 知否知否应是绿肥红瘦,http://192.168.100.1:35455/yy/21881901
 古惑仔,http://192.168.100.1:35455/yy/1458015189
 24h 我爱我家 纯音频,http://192.168.100.1:35455/yy/1356212303
 鬼经典老片,http://192.168.100.1:35455/yy/1463783198
 泡芙陪你看电影,http://192.168.100.1:35455/yy/24407222
 【案发现场】1-4部全集,http://192.168.100.1:35455/yy/33567888
 经典鬼片3000部,http://192.168.100.1:35455/yy/29460894
 电影电影电影电影电影电影,http://192.168.100.1:35455/yy/1351496216
 好先生,http://192.168.100.1:35455/yy/79382500
 进来 陪你看电视,http://192.168.100.1:35455/yy/1353518742
 欢乐颂,http://192.168.100.1:35455/yy/1382735624
 星爷经典-百看不厌,http://192.168.100.1:35455/yy/1382736808
 西游记后传 蓝光,http://192.168.100.1:35455/yy/1353392400
 奇缘港台影院,http://192.168.100.1:35455/yy/1354889234
 狂飙,http://192.168.100.1:35455/yy/1382627144
 少年歌行,http://192.168.100.1:35455/yy/1450556636
 神探狄仁杰1,http://192.168.100.1:35455/yy/1354930934
 宰相刘罗锅,http://192.168.100.1:35455/yy/1382745191
 流行古装剧—知否知否应是绿肥红瘦,http://192.168.100.1:35455/yy/1354936134
 小兵张嘎,http://192.168.100.1:35455/yy/1354930225
 七色小彩虹,http://192.168.100.1:35455/yy/1382851601
 双月之城-国漫,http://192.168.100.1:35455/yy/1382736907
 成龙系列,http://192.168.100.1:35455/yy/1354888751
 少年包青天第三部,http://192.168.100.1:35455/yy/1382736814
 单挑荒野第一季,http://192.168.100.1:35455/yy/1354933535
 张国荣与周润发的兄弟情,http://192.168.100.1:35455/yy/1354930961
 许多多,http://192.168.100.1:35455/yy/1382851583
 震撼！国内功夫大片,http://192.168.100.1:35455/yy/1382736902
 华子系列,http://192.168.100.1:35455/yy/1354888726
 新白娘子传奇-女神赵雅芝,http://192.168.100.1:35455/yy/1354930969
 杭小妞,http://192.168.100.1:35455/yy/1382851590
  逋鞠盗 -国产喜剧,http://192.168.100.1:35455/yy/1382736856
 宋小宝小品合集,http://192.168.100.1:35455/yy/1354931577
 神探狄仁杰1,http://192.168.100.1:35455/yy/1382851575
 二号交通站,http://192.168.100.1:35455/yy/1382735582
 士兵突击,http://192.168.100.1:35455/yy/1382828766
 啊咧,http://192.168.100.1:35455/yy/1459243913
 天道-9.2高分好剧,http://192.168.100.1:35455/yy/1382735574
 情满四合院-高分电视剧,http://192.168.100.1:35455/yy/1382735541
 你的回忆有我吗,http://192.168.100.1:35455/yy/1354889024
 每天都要快乐哦！,http://192.168.100.1:35455/yy/1354930909
 颜值永远在线,http://192.168.100.1:35455/yy/1382851582
 大家都在看的电视剧,http://192.168.100.1:35455/yy/1354930964
 笑傲江湖 4K超清,http://192.168.100.1:35455/yy/1354282410
 血色浪漫,http://192.168.100.1:35455/yy/1354926676
 情满四合院,http://192.168.100.1:35455/yy/1382851524
 神探狄仁杰2,http://192.168.100.1:35455/yy/1382851146
 恋歌,http://192.168.100.1:35455/yy/1382851594
 恋歌,http://192.168.100.1:35455/yy/1382746276
 伪装者,http://192.168.100.1:35455/yy/1354936244
 倚天屠龙记高清,http://192.168.100.1:35455/yy/1414846486
 郝蕾演绎-情满四合院,http://192.168.100.1:35455/yy/1382745089
 抗战神剧,http://192.168.100.1:35455/yy/1507704566
 时光的海,http://192.168.100.1:35455/yy/1382736885
 铁道游击队,http://192.168.100.1:35455/yy/22089862
 情满四合院,http://192.168.100.1:35455/yy/1382736848
 战狼10086,http://192.168.100.1:35455/yy/1382773686
 鹿鼎记-高清全集,http://192.168.100.1:35455/yy/1382704650
 【靓剑】乐乐陪看,http://192.168.100.1:35455/yy/1352946111
 【战狼3吴京】独播,http://192.168.100.1:35455/yy/37999586
 【新三国】,http://192.168.100.1:35455/yy/1382851415
 【新三国】日版,http://192.168.100.1:35455/yy/1382851457
 鱼美美隋唐英雄传,http://192.168.100.1:35455/yy/1355102749
 【破案 悬疑 港剧】,http://192.168.100.1:35455/yy/1382800083
 的直播间,http://192.168.100.1:35455/yy/1354129442
 一剑开天门,http://192.168.100.1:35455/yy/34313906
 老妖私影院,http://192.168.100.1:35455/yy/1354952229
 动漫,http://192.168.100.1:35455/yy/1354768831
 经典港片电影,http://192.168.100.1:35455/yy/1459801818
 国漫动漫,http://192.168.100.1:35455/yy/1354768828
 战狼3,http://192.168.100.1:35455/yy/1454835388
 丫头动漫 斗罗斗破,http://192.168.100.1:35455/yy/1458722520
 鹿鼎记,http://192.168.100.1:35455/yy/1460463356
 破案港剧,http://192.168.100.1:35455/yy/1350670730
 父母的爱情,http://192.168.100.1:35455/yy/1382768483
 18动漫,http://192.168.100.1:35455/yy/1354076248
 迷糊不迷糊 正在直播,http://192.168.100.1:35455/yy/1461931969
 动漫,http://192.168.100.1:35455/yy/22777075
 军旅剧（回忆经典）,http://192.168.100.1:35455/yy/1356306672
 国漫 一起看正在直播,http://192.168.100.1:35455/yy/1351417866
 精彩动漫,http://192.168.100.1:35455/yy/1420843376
 青苹果-求守护的直播间,http://192.168.100.1:35455/yy/1383558712
 热度榜1.包青天,http://192.168.100.1:35455/yy/22701868
 【经典港片】佟瑶,http://192.168.100.1:35455/yy/23531261
 经典电影 港片枪战,http://192.168.100.1:35455/yy/1355076627
 英叔电影,http://192.168.100.1:35455/yy/1414858842
 和你不见不散,http://192.168.100.1:35455/yy/1355635293
 大进军全集：红色系列电影,http://192.168.100.1:35455/yy/1382745083
 赌神-发哥,http://192.168.100.1:35455/yy/1354889044
 父母爱情,http://192.168.100.1:35455/yy/1354926650
 夏洛特烦恼-国内电影-喜剧,http://192.168.100.1:35455/yy/1354936201
 欢乐一起看,http://192.168.100.1:35455/yy/1354930926
 寻秦记,http://192.168.100.1:35455/yy/1354658048
 风筝,http://192.168.100.1:35455/yy/1382828770
 越越爱影视,http://192.168.100.1:35455/yy/1382736886
 三国演义【1994】,http://192.168.100.1:35455/yy/1354930932
 都挺好-电视剧,http://192.168.100.1:35455/yy/1382736892
 抹茶少女,http://192.168.100.1:35455/yy/1382737888
 你是最美的风景,http://192.168.100.1:35455/yy/1382851599
 野山鹰-影视剧,http://192.168.100.1:35455/yy/1354932395
 时光的海,http://192.168.100.1:35455/yy/1382851579
 晨晨的影视小窝,http://192.168.100.1:35455/yy/1382851576
 电影百团大战,http://192.168.100.1:35455/yy/1382736871
 一分钟学道菜,http://192.168.100.1:35455/yy/1382736901
 超英集结,http://192.168.100.1:35455/yy/1382745091
 宫心计,http://192.168.100.1:35455/yy/1382828769
 溏心风暴之家好月圆,http://192.168.100.1:35455/yy/1354888747
 你最爱的宋小宝,http://192.168.100.1:35455/yy/1354936198
 变形金刚,http://192.168.100.1:35455/yy/1382736803
 欢乐集结号,http://192.168.100.1:35455/yy/1354931582
 舌尖上的中国第2季,http://192.168.100.1:35455/yy/1354930943
 金婚,http://192.168.100.1:35455/yy/1382828768
 妖神记,http://192.168.100.1:35455/yy/1382745171
 仙剑奇侠传-神仙姐姐驾到,http://192.168.100.1:35455/yy/1382749903
 法证先锋Ⅲ,http://192.168.100.1:35455/yy/1382736802
 熊出没之探险日记S1-国漫,http://192.168.100.1:35455/yy/1354930977
 粟裕大将-影视,http://192.168.100.1:35455/yy/1354926542
 读心神探,http://192.168.100.1:35455/yy/1382736875
 宫心计,http://192.168.100.1:35455/yy/1354932429
 欢乐集结号,http://192.168.100.1:35455/yy/1382735550
 西游记后传,http://192.168.100.1:35455/yy/1382736846
 我的体育老师,http://192.168.100.1:35455/yy/1382745169
 编辑部的故事,http://192.168.100.1:35455/yy/1354936120
 我爱我家,http://192.168.100.1:35455/yy/1382735557
 暖暖1999,http://192.168.100.1:35455/yy/1382851591
 流金岁月-经典港剧,http://192.168.100.1:35455/yy/1382736891
 时代剧，黄土高天,http://192.168.100.1:35455/yy/1414864180
 密子君,http://192.168.100.1:35455/yy/1382736717
 名媛望族-精彩港剧,http://192.168.100.1:35455/yy/1354932431
 非诚勿扰,http://192.168.100.1:35455/yy/1382735583
 永远的经典系列,http://192.168.100.1:35455/yy/1354930204
 上海滩,http://192.168.100.1:35455/yy/1382745184
 灌篮高手,http://192.168.100.1:35455/yy/1382735626
 小敏,http://192.168.100.1:35455/yy/1382736890
 小鬼当家-童年回忆,http://192.168.100.1:35455/yy/1382745104
 纯纯纯儿,http://192.168.100.1:35455/yy/1382851589
 田园生活,http://192.168.100.1:35455/yy/1382736898
 金玉满堂：精彩港剧,http://192.168.100.1:35455/yy/1382736881
 亲爱的热爱的,http://192.168.100.1:35455/yy/1354932433
 发哥系列,http://192.168.100.1:35455/yy/1354888733
 东海龙棺,http://192.168.100.1:35455/yy/1354930968
 开心小泡芙,http://192.168.100.1:35455/yy/1382851578
 小惠_郭德纲相声迷,http://192.168.100.1:35455/yy/1382851593
 福贵,http://192.168.100.1:35455/yy/1354926537
 欢乐颂,http://192.168.100.1:35455/yy/1382851577
 深海利剑,http://192.168.100.1:35455/yy/1382736906
 甜甜的恋爱 这狗粮我吃了,http://192.168.100.1:35455/yy/1354932438
 活力满满,http://192.168.100.1:35455/yy/1382851585
 回家的诱惑,http://192.168.100.1:35455/yy/1354658043
 搞笑经典电影,http://192.168.100.1:35455/yy/1351537467
 憨豆先生-经典喜剧,http://192.168.100.1:35455/yy/1354936239
 最美的青春,http://192.168.100.1:35455/yy/1382851530
 周星星系列,http://192.168.100.1:35455/yy/1354888671
 最美的青春,http://192.168.100.1:35455/yy/1382745116
 重生之超级赛亚人,http://192.168.100.1:35455/yy/1354936124
 爱笑仙子,http://192.168.100.1:35455/yy/1382736838
 陈情令,http://192.168.100.1:35455/yy/1382745121
 法证先锋Ⅱ,http://192.168.100.1:35455/yy/1354888736
 金星脱口秀-爆笑回归,http://192.168.100.1:35455/yy/1382749951
 Blingbling,http://192.168.100.1:35455/yy/1382851598
 经典大片合集,http://192.168.100.1:35455/yy/1382749895
 转角遇到爱,http://192.168.100.1:35455/yy/1382745085
 速度与激情系列！-精彩大片,http://192.168.100.1:35455/yy/1382736911
 非诚勿扰,http://192.168.100.1:35455/yy/1382745106
 二号交通站,http://192.168.100.1:35455/yy/1354930965
 俺娘田小草,http://192.168.100.1:35455/yy/1382741638
 百家讲坛――之明太祖朱元璋,http://192.168.100.1:35455/yy/1354936149
 渴望,http://192.168.100.1:35455/yy/1354930963
 中国味道 第4季-美食纪录片,http://192.168.100.1:35455/yy/1382736845
 北京爱情故事，心动不打烊,http://192.168.100.1:35455/yy/1382744423
 史诗级科幻电影-阿凡达,http://192.168.100.1:35455/yy/1382735577
 本山快乐营,http://192.168.100.1:35455/yy/1354933529
 TVB收视爆剧-溏心风暴,http://192.168.100.1:35455/yy/1382736916
 小师妹rua,http://192.168.100.1:35455/yy/1382736975
 舌尖上的中国第一季,http://192.168.100.1:35455/yy/1354930952
 黄大妮-电视剧,http://192.168.100.1:35455/yy/1354930904
 真心想让你幸福,http://192.168.100.1:35455/yy/1382736876
 探秘中华美食,http://192.168.100.1:35455/yy/1354930954
 侏罗纪世界-国外科幻大片合集,http://192.168.100.1:35455/yy/1382736851
 老广的味道 第3季-美食纪录片,http://192.168.100.1:35455/yy/1382735565
 超燃警匪片,http://192.168.100.1:35455/yy/1382735576
 西游记张卫健版,http://192.168.100.1:35455/yy/1354936155
 动作大片-热血开打,http://192.168.100.1:35455/yy/1354936168
 这部剧你居然没看过？,http://192.168.100.1:35455/yy/1354932355
 科幻惊悚片-异形,http://192.168.100.1:35455/yy/1382735543
 叶问全集,http://192.168.100.1:35455/yy/1382828771
